날짜,지역,상품아이디,일일판매량,가격,프로모션,온도,강수량,브랜드,상품이름,재고,재고--,판매량,수요
2025-06-10,Seoul,7ELEVEN_J001,27,2000,0,4.9,4.84,7ELEVEN,군고구마,53,106,25.12962963,average
2025-06-11,Seoul,7ELEVEN_J001,29,3000,0,-4.6,0.75,7ELEVEN,군고구마,106,77,25.12962963,high demand
2025-06-12,Seoul,7ELEVEN_J001,31,2500,0,3.5,4.98,7ELEVEN,군고구마,77,46,25.12962963,high demand
2025-06-13,Seoul,7ELEVEN_J001,27,2000,0,12.6,0.15,7ELEVEN,군고구마,46,99,25.12962963,average
2025-06-14,Seoul,7ELEVEN_J001,30,2000,0,13.6,0.04,7ELEVEN,군고구마,99,69,25.12962963,high demand
2025-06-15,Seoul,7ELEVEN_J001,18,2500,0,3.2,4.75,7ELEVEN,군고구마,69,51,25.12962963,low demand
2025-06-16,Seoul,7ELEVEN_J001,28,2000,0,7.5,3.75,7ELEVEN,군고구마,51,103,25.12962963,high demand
2025-06-17,Seoul,7ELEVEN_J001,36,2000,0,15.8,2.4,7ELEVEN,군고구마,103,67,25.12962963,high demand
2025-06-18,Seoul,7ELEVEN_J001,36,2000,0,6.4,2.89,7ELEVEN,군고구마,67,31,25.12962963,high demand
2025-06-19,Seoul,7ELEVEN_J001,38,2500,0,15.9,3.94,7ELEVEN,군고구마,31,73,25.12962963,high demand
2025-06-20,Seoul,7ELEVEN_J001,18,2000,0,5.8,4.08,7ELEVEN,군고구마,73,55,25.12962963,low demand
2025-06-21,Seoul,7ELEVEN_J001,35,2000,0,15.6,0.8,7ELEVEN,군고구마,55,100,25.12962963,high demand
2025-06-22,Seoul,7ELEVEN_J001,21,2500,0,7.3,3.45,7ELEVEN,군고구마,100,79,25.12962963,low demand
2025-06-23,Seoul,7ELEVEN_J001,29,2500,0,20.3,3.64,7ELEVEN,군고구마,79,50,25.12962963,high demand
2025-06-24,Seoul,7ELEVEN_J001,33,2500,0,17.1,2.56,7ELEVEN,군고구마,50,97,25.12962963,high demand
2025-06-25,Seoul,7ELEVEN_J001,24,2000,0,1.3,3.77,7ELEVEN,군고구마,97,73,25.12962963,average
2025-06-26,Seoul,7ELEVEN_J001,28,2500,0,17.9,3.44,7ELEVEN,군고구마,73,45,25.12962963,high demand
2025-06-27,Seoul,7ELEVEN_J001,10,2500,0,5.6,3.27,7ELEVEN,군고구마,45,35,25.12962963,low demand
2024-10-01,Seoul,EMART24_J001,10,3000,0,16.5,2.69,EMART24,군고구마,100,90,24.81851852,low demand
2024-10-02,Seoul,EMART24_J001,24,2000,1,-10.2,2.33,EMART24,군고구마,90,66,24.81851852,average
2024-10-03,Seoul,EMART24_J001,22,2000,0,1.9,1.49,EMART24,군고구마,66,44,24.81851852,low demand
2024-10-04,Seoul,EMART24_J001,36,3000,1,5.0,0.81,EMART24,군고구마,44,88,24.81851852,high demand
2024-10-05,Seoul,EMART24_J001,33,2500,0,2.8,1.22,EMART24,군고구마,88,55,24.81851852,high demand
2024-10-06,Seoul,EMART24_J001,11,2500,0,6.1,4.94,EMART24,군고구마,55,44,24.81851852,low demand
2024-10-07,Seoul,EMART24_J001,29,2000,0,19.1,4.84,EMART24,군고구마,44,95,24.81851852,high demand
2024-10-08,Seoul,EMART24_J001,21,3000,0,9.2,4.49,EMART24,군고구마,95,74,24.81851852,low demand
2024-10-09,Seoul,EMART24_J001,23,3000,0,-5.5,0.78,EMART24,군고구마,74,51,24.81851852,average
2024-10-10,Seoul,EMART24_J001,36,2500,0,-12.5,1.31,EMART24,군고구마,51,95,24.81851852,high demand
2024-10-11,Seoul,EMART24_J001,11,2000,0,25.2,2.71,EMART24,군고구마,95,84,24.81851852,low demand
2024-10-12,Seoul,EMART24_J001,30,2000,0,4.0,3.67,EMART24,군고구마,84,54,24.81851852,high demand
2024-10-13,Seoul,EMART24_J001,25,2500,0,9.4,2.28,EMART24,군고구마,54,109,24.81851852,average
2024-10-14,Seoul,EMART24_J001,23,3000,0,12.2,2.62,EMART24,군고구마,109,86,24.81851852,average
2024-10-15,Seoul,EMART24_J001,26,3000,0,8.4,0.68,EMART24,군고구마,86,60,24.81851852,average
2024-10-16,Seoul,EMART24_J001,22,2000,0,8.8,1.37,EMART24,군고구마,60,38,24.81851852,low demand
2024-10-17,Seoul,EMART24_J001,30,2000,0,9.0,2.18,EMART24,군고구마,38,88,24.81851852,high demand
2024-10-18,Seoul,EMART24_J001,32,3000,0,-1.1,0.48,EMART24,군고구마,88,56,24.81851852,high demand
2024-10-19,Seoul,EMART24_J001,17,3000,0,0.6,3.97,EMART24,군고구마,56,39,24.81851852,low demand
2024-10-20,Seoul,EMART24_J001,24,2000,0,20.5,4.11,EMART24,군고구마,39,95,24.81851852,average
2024-10-21,Seoul,EMART24_J001,16,3000,0,-1.5,1.63,EMART24,군고구마,95,79,24.81851852,low demand
2024-10-22,Seoul,EMART24_J001,35,3000,0,10.7,2.16,EMART24,군고구마,79,44,24.81851852,high demand
2024-10-23,Seoul,EMART24_J001,29,2500,0,20.1,4.63,EMART24,군고구마,44,95,24.81851852,high demand
2024-10-24,Seoul,EMART24_J001,12,3000,0,12.6,3.86,EMART24,군고구마,95,83,24.81851852,low demand
2024-10-25,Seoul,EMART24_J001,26,2500,0,13.5,2.3,EMART24,군고구마,83,57,24.81851852,average
2024-10-26,Seoul,EMART24_J001,35,2000,0,19.5,3.61,EMART24,군고구마,57,102,24.81851852,high demand
2024-10-27,Seoul,EMART24_J001,22,2500,0,15.4,0.41,EMART24,군고구마,102,80,24.81851852,low demand
2024-10-28,Seoul,EMART24_J001,37,2000,1,16.2,2.22,EMART24,군고구마,80,43,24.81851852,high demand
2024-10-29,Seoul,EMART24_J001,29,2500,0,18.9,3.37,EMART24,군고구마,43,94,24.81851852,high demand
2024-10-30,Seoul,EMART24_J001,14,2500,0,11.6,2.84,EMART24,군고구마,94,80,24.81851852,low demand
2024-10-31,Seoul,EMART24_J001,28,3000,0,8.1,1.78,EMART24,군고구마,80,52,24.81851852,high demand
2024-11-01,Seoul,EMART24_J001,10,2500,0,12.3,3.91,EMART24,군고구마,52,42,24.81851852,low demand
2024-11-02,Seoul,EMART24_J001,36,3000,0,10.4,3.86,EMART24,군고구마,42,86,24.81851852,high demand
2024-11-03,Seoul,EMART24_J001,28,3000,0,18.7,0.31,EMART24,군고구마,86,58,24.81851852,high demand
2024-11-04,Seoul,EMART24_J001,24,3000,0,-1.7,3.58,EMART24,군고구마,58,34,24.81851852,average
2024-11-05,Seoul,EMART24_J001,37,2000,0,7.7,0.86,EMART24,군고구마,34,77,24.81851852,high demand
2024-11-06,Seoul,EMART24_J001,25,2500,0,7.5,4.48,EMART24,군고구마,77,52,24.81851852,average
2024-11-07,Seoul,EMART24_J001,38,2000,0,8.9,2.35,EMART24,군고구마,52,94,24.81851852,high demand
2024-11-08,Seoul,EMART24_J001,16,2500,0,12.6,0.76,EMART24,군고구마,94,78,24.81851852,low demand
2024-11-09,Seoul,EMART24_J001,14,2500,0,4.8,0.76,EMART24,군고구마,78,64,24.81851852,low demand
2024-11-10,Seoul,EMART24_J001,39,3000,0,12.8,3.5,EMART24,군고구마,64,105,24.81851852,high demand
2024-11-11,Seoul,EMART24_J001,36,2500,0,22.4,3.95,EMART24,군고구마,105,69,24.81851852,high demand
2024-11-12,Seoul,EMART24_J001,38,3000,0,13.8,4.11,EMART24,군고구마,69,31,24.81851852,high demand
2024-11-13,Seoul,EMART24_J001,11,2500,0,19.8,2.43,EMART24,군고구마,31,100,24.81851852,low demand
2024-11-14,Seoul,EMART24_J001,39,2000,1,10.8,4.24,EMART24,군고구마,100,61,24.81851852,high demand
2024-11-15,Seoul,EMART24_J001,39,2000,0,10.6,4.51,EMART24,군고구마,61,102,24.81851852,high demand
2024-11-16,Seoul,EMART24_J001,32,2000,0,2.2,2.92,EMART24,군고구마,102,70,24.81851852,high demand
2024-11-17,Seoul,EMART24_J001,18,3000,0,3.0,4.67,EMART24,군고구마,70,52,24.81851852,low demand
2024-11-18,Seoul,EMART24_J001,31,2500,0,4.2,2.43,EMART24,군고구마,52,101,24.81851852,high demand
2024-11-19,Seoul,EMART24_J001,17,2500,0,8.4,1.36,EMART24,군고구마,101,84,24.81851852,low demand
2024-11-20,Seoul,EMART24_J001,21,2000,0,10.4,0.6,EMART24,군고구마,84,63,24.81851852,low demand
2024-11-21,Seoul,EMART24_J001,35,2000,0,-0.9,0.08,EMART24,군고구마,63,108,24.81851852,high demand
2024-11-22,Seoul,EMART24_J001,39,2000,0,-0.7,0.26,EMART24,군고구마,108,69,24.81851852,high demand
2024-11-23,Seoul,EMART24_J001,19,3000,0,8.0,2.48,EMART24,군고구마,69,50,24.81851852,low demand
2024-11-24,Seoul,EMART24_J001,21,3000,0,15.9,2.22,EMART24,군고구마,50,109,24.81851852,low demand
2024-11-25,Seoul,EMART24_J001,39,3000,0,-3.8,3.67,EMART24,군고구마,109,70,24.81851852,high demand
2024-11-26,Seoul,EMART24_J001,21,3000,0,2.3,0.51,EMART24,군고구마,70,49,24.81851852,low demand
2024-11-27,Seoul,EMART24_J001,26,2000,0,4.7,1.02,EMART24,군고구마,49,103,24.81851852,average
2024-11-28,Seoul,EMART24_J001,32,2500,0,14.3,1.94,EMART24,군고구마,103,71,24.81851852,high demand
2024-11-29,Seoul,EMART24_J001,28,3000,0,11.3,4.8,EMART24,군고구마,71,43,24.81851852,high demand
2024-11-30,Seoul,EMART24_J001,27,3000,0,11.9,2.26,EMART24,군고구마,43,96,24.81851852,average
2024-12-01,Seoul,EMART24_J001,13,3000,0,25.8,0.26,EMART24,군고구마,96,83,24.81851852,low demand
2024-12-02,Seoul,EMART24_J001,13,2500,0,10.5,3.74,EMART24,군고구마,83,70,24.81851852,low demand
2024-12-03,Seoul,EMART24_J001,22,2000,0,16.8,1.02,EMART24,군고구마,70,48,24.81851852,low demand
2024-12-04,Seoul,EMART24_J001,24,2000,0,8.1,4.04,EMART24,군고구마,48,104,24.81851852,average
2024-12-05,Seoul,EMART24_J001,38,2000,0,-4.4,1.89,EMART24,군고구마,104,66,24.81851852,high demand
2024-12-06,Seoul,EMART24_J001,20,3000,0,4.1,0.34,EMART24,군고구마,66,46,24.81851852,low demand
2024-12-07,Seoul,EMART24_J001,12,2500,0,2.2,1.99,EMART24,군고구마,46,34,24.81851852,low demand
2024-12-08,Seoul,EMART24_J001,23,3000,0,6.8,1.76,EMART24,군고구마,34,91,24.81851852,average
2024-12-09,Seoul,EMART24_J001,31,3000,0,2.7,4.26,EMART24,군고구마,91,60,24.81851852,high demand
2024-12-10,Seoul,EMART24_J001,38,2500,1,22.7,4.58,EMART24,군고구마,60,102,24.81851852,high demand
2024-12-11,Seoul,EMART24_J001,39,2000,0,-0.8,1.69,EMART24,군고구마,102,63,24.81851852,high demand
2024-12-12,Seoul,EMART24_J001,16,3000,0,19.4,1.71,EMART24,군고구마,63,47,24.81851852,low demand
2024-12-13,Seoul,EMART24_J001,37,2500,0,10.2,2.91,EMART24,군고구마,47,90,24.81851852,high demand
2024-12-14,Seoul,EMART24_J001,14,2000,0,11.6,2.48,EMART24,군고구마,90,76,24.81851852,low demand
2024-12-15,Seoul,EMART24_J001,23,2500,0,16.2,1.11,EMART24,군고구마,76,53,24.81851852,average
2024-12-16,Seoul,EMART24_J001,39,2000,0,23.2,2.6,EMART24,군고구마,53,94,24.81851852,high demand
2024-12-17,Seoul,EMART24_J001,29,2000,0,2.7,4.3,EMART24,군고구마,94,65,24.81851852,high demand
2024-12-18,Seoul,EMART24_J001,21,2500,0,2.8,2.63,EMART24,군고구마,65,44,24.81851852,low demand
2024-12-19,Seoul,EMART24_J001,16,2500,0,19.9,2.62,EMART24,군고구마,44,108,24.81851852,low demand
2024-12-20,Seoul,EMART24_J001,12,2000,0,10.1,1.91,EMART24,군고구마,108,96,24.81851852,low demand
2024-12-21,Seoul,EMART24_J001,24,3000,0,18.8,4.78,EMART24,군고구마,96,72,24.81851852,average
2024-12-22,Seoul,EMART24_J001,30,2000,0,23.7,1.79,EMART24,군고구마,72,42,24.81851852,high demand
2024-12-23,Seoul,EMART24_J001,26,2500,0,6.4,0.47,EMART24,군고구마,42,96,24.81851852,average
2024-12-24,Seoul,EMART24_J001,32,2500,0,-0.4,3.29,EMART24,군고구마,96,64,24.81851852,high demand
2024-12-25,Seoul,EMART24_J001,33,3000,0,-7.6,0.66,EMART24,군고구마,64,31,24.81851852,high demand
2024-12-26,Seoul,EMART24_J001,14,3000,0,5.7,0.82,EMART24,군고구마,31,97,24.81851852,low demand
2024-12-27,Seoul,EMART24_J001,11,3000,0,12.8,1.89,EMART24,군고구마,97,86,24.81851852,low demand
2024-12-28,Seoul,EMART24_J001,14,3000,0,8.2,2.69,EMART24,군고구마,86,72,24.81851852,low demand
2024-12-29,Seoul,EMART24_J001,14,3000,0,-1.9,1.1,EMART24,군고구마,72,58,24.81851852,low demand
2024-12-30,Seoul,EMART24_J001,30,2500,0,12.8,2.09,EMART24,군고구마,58,108,24.81851852,high demand
2024-12-31,Seoul,EMART24_J001,12,2000,0,6.8,4.74,EMART24,군고구마,108,96,24.81851852,low demand
2025-01-01,Seoul,EMART24_J001,27,2500,0,15.1,2.78,EMART24,군고구마,96,69,24.81851852,average
2025-01-02,Seoul,EMART24_J001,11,2000,0,9.6,0.24,EMART24,군고구마,69,58,24.81851852,low demand
2025-01-03,Seoul,EMART24_J001,34,2000,0,1.3,1.86,EMART24,군고구마,58,104,24.81851852,high demand
2025-01-04,Seoul,EMART24_J001,27,3000,0,23.9,2.89,EMART24,군고구마,104,77,24.81851852,average
2025-01-05,Seoul,EMART24_J001,27,2500,0,14.9,3.06,EMART24,군고구마,77,50,24.81851852,average
2025-01-06,Seoul,EMART24_J001,14,2500,0,1.4,2.02,EMART24,군고구마,50,36,24.81851852,low demand
2025-01-07,Seoul,EMART24_J001,39,2000,0,7.4,2.05,EMART24,군고구마,36,77,24.81851852,high demand
2025-01-08,Seoul,EMART24_J001,17,2000,0,1.1,1.23,EMART24,군고구마,77,60,24.81851852,low demand
2025-01-09,Seoul,EMART24_J001,32,3000,0,15.7,4.45,EMART24,군고구마,60,108,24.81851852,high demand
2025-01-10,Seoul,EMART24_J001,15,2000,0,20.6,4.14,EMART24,군고구마,108,93,24.81851852,low demand
2025-01-11,Seoul,EMART24_J001,30,3000,0,15.2,1.46,EMART24,군고구마,93,63,24.81851852,high demand
2025-01-12,Seoul,EMART24_J001,22,2000,0,8.0,0.59,EMART24,군고구마,63,41,24.81851852,low demand
2025-01-13,Seoul,EMART24_J001,18,3000,0,4.1,4.4,EMART24,군고구마,41,103,24.81851852,low demand
2025-01-14,Seoul,EMART24_J001,35,2000,0,13.9,2.34,EMART24,군고구마,103,68,24.81851852,high demand
2025-01-15,Seoul,EMART24_J001,10,2000,0,7.8,2.55,EMART24,군고구마,68,58,24.81851852,low demand
2025-01-16,Seoul,EMART24_J001,10,2000,0,-1.3,4.97,EMART24,군고구마,58,48,24.81851852,low demand
2025-01-17,Seoul,EMART24_J001,32,3000,0,8.0,0.09,EMART24,군고구마,48,96,24.81851852,high demand
2025-01-18,Seoul,EMART24_J001,15,2500,0,15.0,2.24,EMART24,군고구마,96,81,24.81851852,low demand
2025-01-19,Seoul,EMART24_J001,36,2500,0,10.0,1.37,EMART24,군고구마,81,45,24.81851852,high demand
2025-01-20,Seoul,EMART24_J001,28,3000,0,2.2,3.11,EMART24,군고구마,45,97,24.81851852,high demand
2025-01-21,Seoul,EMART24_J001,15,2000,0,4.2,3.5,EMART24,군고구마,97,82,24.81851852,low demand
2025-01-22,Seoul,EMART24_J001,39,3000,0,10.9,1.99,EMART24,군고구마,82,43,24.81851852,high demand
2025-01-23,Seoul,EMART24_J001,23,2000,0,39.3,2.7,EMART24,군고구마,43,100,24.81851852,average
2025-01-24,Seoul,EMART24_J001,38,2000,0,16.5,3.5,EMART24,군고구마,100,62,24.81851852,high demand
2025-01-25,Seoul,EMART24_J001,30,3000,1,-0.4,2.45,EMART24,군고구마,62,32,24.81851852,high demand
2025-01-26,Seoul,EMART24_J001,35,3000,0,10.9,4.47,EMART24,군고구마,32,77,24.81851852,high demand
2025-01-27,Seoul,EMART24_J001,37,3000,0,0.8,0.77,EMART24,군고구마,77,40,24.81851852,high demand
2025-01-28,Seoul,EMART24_J001,14,3000,0,10.4,4.77,EMART24,군고구마,40,106,24.81851852,low demand
2025-01-29,Seoul,EMART24_J001,34,2000,0,9.0,3.4,EMART24,군고구마,106,72,24.81851852,high demand
2025-01-30,Seoul,EMART24_J001,30,2500,0,5.0,0.84,EMART24,군고구마,72,42,24.81851852,high demand
2025-01-31,Seoul,EMART24_J001,11,2500,0,15.3,0.03,EMART24,군고구마,42,31,24.81851852,low demand
2025-02-01,Seoul,EMART24_J001,25,2000,0,12.6,1.0,EMART24,군고구마,31,86,24.81851852,average
2025-02-02,Seoul,EMART24_J001,20,2500,0,-4.2,2.9,EMART24,군고구마,86,66,24.81851852,low demand
2025-02-03,Seoul,EMART24_J001,12,2500,0,7.8,2.67,EMART24,군고구마,66,54,24.81851852,low demand
2025-02-04,Seoul,EMART24_J001,23,2000,1,13.4,1.76,EMART24,군고구마,54,31,24.81851852,average
2025-02-05,Seoul,EMART24_J001,17,2500,0,6.6,2.14,EMART24,군고구마,31,94,24.81851852,low demand
2025-02-06,Seoul,EMART24_J001,29,2500,0,7.6,4.52,EMART24,군고구마,94,65,24.81851852,high demand
2025-02-07,Seoul,EMART24_J001,25,2000,0,14.5,3.07,EMART24,군고구마,65,40,24.81851852,average
2025-02-08,Seoul,EMART24_J001,24,2500,0,12.4,2.16,EMART24,군고구마,40,96,24.81851852,average
2025-02-09,Seoul,EMART24_J001,37,2500,0,24.8,1.63,EMART24,군고구마,96,59,24.81851852,high demand
2025-02-10,Seoul,EMART24_J001,19,2000,0,5.4,3.46,EMART24,군고구마,59,40,24.81851852,low demand
2025-02-11,Seoul,EMART24_J001,15,2500,0,6.1,2.51,EMART24,군고구마,40,105,24.81851852,low demand
2025-02-12,Seoul,EMART24_J001,31,2500,0,4.1,3.49,EMART24,군고구마,105,74,24.81851852,high demand
2025-02-13,Seoul,EMART24_J001,11,2000,0,9.1,3.39,EMART24,군고구마,74,63,24.81851852,low demand
2025-02-14,Seoul,EMART24_J001,18,3000,0,1.6,1.93,EMART24,군고구마,63,45,24.81851852,low demand
2025-02-15,Seoul,EMART24_J001,23,3000,0,7.6,0.87,EMART24,군고구마,45,102,24.81851852,average
2025-02-16,Seoul,EMART24_J001,23,2000,0,4.9,1.75,EMART24,군고구마,102,79,24.81851852,average
2025-02-17,Seoul,EMART24_J001,32,2500,0,9.6,2.86,EMART24,군고구마,79,47,24.81851852,high demand
2025-02-18,Seoul,EMART24_J001,22,2500,1,11.7,4.2,EMART24,군고구마,47,105,24.81851852,low demand
2025-02-19,Seoul,EMART24_J001,35,2000,0,4.2,2.86,EMART24,군고구마,105,70,24.81851852,high demand
2025-02-20,Seoul,EMART24_J001,30,2000,0,18.7,0.37,EMART24,군고구마,70,40,24.81851852,high demand
2025-02-21,Seoul,EMART24_J001,16,3000,0,11.9,4.81,EMART24,군고구마,40,104,24.81851852,low demand
2025-02-22,Seoul,EMART24_J001,13,3000,0,12.8,1.73,EMART24,군고구마,104,91,24.81851852,low demand
2025-02-23,Seoul,EMART24_J001,23,2500,0,2.6,2.25,EMART24,군고구마,91,68,24.81851852,average
2025-02-24,Seoul,EMART24_J001,11,2000,1,13.6,2.61,EMART24,군고구마,68,57,24.81851852,low demand
2025-02-25,Seoul,EMART24_J001,36,2000,0,14.8,0.91,EMART24,군고구마,57,101,24.81851852,high demand
2025-02-26,Seoul,EMART24_J001,28,2000,0,3.0,4.33,EMART24,군고구마,101,73,24.81851852,high demand
2025-02-27,Seoul,EMART24_J001,25,2000,0,4.4,4.39,EMART24,군고구마,73,48,24.81851852,average
2025-02-28,Seoul,EMART24_J001,28,2000,0,-1.2,1.34,EMART24,군고구마,48,100,24.81851852,high demand
2025-03-01,Seoul,EMART24_J001,34,2000,0,16.1,3.27,EMART24,군고구마,100,66,24.81851852,high demand
2025-03-02,Seoul,EMART24_J001,13,2500,0,9.1,2.52,EMART24,군고구마,66,53,24.81851852,low demand
2025-03-03,Seoul,EMART24_J001,13,2500,0,10.5,0.29,EMART24,군고구마,53,40,24.81851852,low demand
2025-03-04,Seoul,EMART24_J001,30,3000,0,6.1,4.18,EMART24,군고구마,40,90,24.81851852,high demand
2025-03-05,Seoul,EMART24_J001,21,2000,1,-0.9,3.13,EMART24,군고구마,90,69,24.81851852,low demand
2025-03-06,Seoul,EMART24_J001,31,2000,0,22.9,1.72,EMART24,군고구마,69,38,24.81851852,high demand
2025-03-07,Seoul,EMART24_J001,10,2000,0,-6.2,1.94,EMART24,군고구마,38,108,24.81851852,low demand
2025-03-08,Seoul,EMART24_J001,32,2500,0,5.2,0.95,EMART24,군고구마,108,76,24.81851852,high demand
2025-03-09,Seoul,EMART24_J001,20,2500,0,17.6,3.86,EMART24,군고구마,76,56,24.81851852,low demand
2025-03-10,Seoul,EMART24_J001,31,3000,0,13.6,4.17,EMART24,군고구마,56,105,24.81851852,high demand
2025-03-11,Seoul,EMART24_J001,14,3000,0,17.2,4.47,EMART24,군고구마,105,91,24.81851852,low demand
2025-03-12,Seoul,EMART24_J001,26,2500,0,5.1,0.4,EMART24,군고구마,91,65,24.81851852,average
2025-03-13,Seoul,EMART24_J001,10,2500,0,5.1,3.87,EMART24,군고구마,65,55,24.81851852,low demand
2025-03-14,Seoul,EMART24_J001,33,3000,0,10.9,1.53,EMART24,군고구마,55,102,24.81851852,high demand
2025-03-15,Seoul,EMART24_J001,15,3000,0,19.1,4.71,EMART24,군고구마,102,87,24.81851852,low demand
2025-03-16,Seoul,EMART24_J001,22,3000,0,7.2,1.7,EMART24,군고구마,87,65,24.81851852,low demand
2025-03-17,Seoul,EMART24_J001,23,2000,0,12.9,0.15,EMART24,군고구마,65,42,24.81851852,average
2025-03-18,Seoul,EMART24_J001,27,3000,0,29.7,2.59,EMART24,군고구마,42,95,24.81851852,average
2025-03-19,Seoul,EMART24_J001,14,3000,0,23.1,1.47,EMART24,군고구마,95,81,24.81851852,low demand
2025-03-20,Seoul,EMART24_J001,25,3000,0,18.0,0.9,EMART24,군고구마,81,56,24.81851852,average
2025-03-21,Seoul,EMART24_J001,26,2000,1,11.5,0.19,EMART24,군고구마,56,110,24.81851852,average
2025-03-22,Seoul,EMART24_J001,36,2000,0,12.3,0.95,EMART24,군고구마,110,74,24.81851852,high demand
2025-03-23,Seoul,EMART24_J001,34,3000,0,-0.8,4.91,EMART24,군고구마,74,40,24.81851852,high demand
2025-03-24,Seoul,EMART24_J001,30,2500,0,12.2,0.36,EMART24,군고구마,40,90,24.81851852,high demand
2025-03-25,Seoul,EMART24_J001,16,2000,0,6.4,4.44,EMART24,군고구마,90,74,24.81851852,low demand
2025-03-26,Seoul,EMART24_J001,14,2000,0,14.7,3.97,EMART24,군고구마,74,60,24.81851852,low demand
2025-03-27,Seoul,EMART24_J001,30,2500,0,16.1,4.46,EMART24,군고구마,60,110,24.81851852,high demand
2025-03-28,Seoul,EMART24_J001,18,2000,0,16.1,3.98,EMART24,군고구마,110,92,24.81851852,low demand
2025-03-29,Seoul,EMART24_J001,36,2000,0,20.4,4.49,EMART24,군고구마,92,56,24.81851852,high demand
2025-03-30,Seoul,EMART24_J001,13,3000,0,11.7,0.52,EMART24,군고구마,56,43,24.81851852,low demand
2025-03-31,Seoul,EMART24_J001,35,2000,0,12.3,2.66,EMART24,군고구마,43,88,24.81851852,high demand
2025-04-01,Seoul,EMART24_J001,11,2500,0,12.5,2.88,EMART24,군고구마,88,77,24.81851852,low demand
2025-04-02,Seoul,EMART24_J001,25,2000,0,1.7,0.28,EMART24,군고구마,77,52,24.81851852,average
2025-04-03,Seoul,EMART24_J001,24,2500,0,12.5,1.73,EMART24,군고구마,52,108,24.81851852,average
2025-04-04,Seoul,EMART24_J001,26,2000,0,19.1,0.83,EMART24,군고구마,108,82,24.81851852,average
2025-04-05,Seoul,EMART24_J001,18,2000,0,1.1,4.92,EMART24,군고구마,82,64,24.81851852,low demand
2025-04-06,Seoul,EMART24_J001,18,2500,1,19.4,2.13,EMART24,군고구마,64,46,24.81851852,low demand
2025-04-07,Seoul,EMART24_J001,14,2000,0,6.6,1.83,EMART24,군고구마,46,32,24.81851852,low demand
2025-04-08,Seoul,EMART24_J001,21,3000,0,6.5,2.54,EMART24,군고구마,32,91,24.81851852,low demand
2025-04-09,Seoul,EMART24_J001,22,2000,1,1.1,3.79,EMART24,군고구마,91,69,24.81851852,low demand
2025-04-10,Seoul,EMART24_J001,23,2000,0,3.4,4.72,EMART24,군고구마,69,46,24.81851852,average
2025-04-11,Seoul,EMART24_J001,31,3000,0,-1.7,0.43,EMART24,군고구마,46,95,24.81851852,high demand
2025-04-12,Seoul,EMART24_J001,38,3000,0,1.8,1.79,EMART24,군고구마,95,57,24.81851852,high demand
2025-04-13,Seoul,EMART24_J001,34,2500,0,15.2,1.89,EMART24,군고구마,57,103,24.81851852,high demand
2025-04-14,Seoul,EMART24_J001,32,2000,0,-7.7,1.6,EMART24,군고구마,103,71,24.81851852,high demand
2025-04-15,Seoul,EMART24_J001,36,2000,0,25.3,4.42,EMART24,군고구마,71,35,24.81851852,high demand
2025-04-16,Seoul,EMART24_J001,15,3000,0,11.0,4.63,EMART24,군고구마,35,100,24.81851852,low demand
2025-04-17,Seoul,EMART24_J001,30,3000,0,4.7,4.99,EMART24,군고구마,100,70,24.81851852,high demand
2025-04-18,Seoul,EMART24_J001,28,3000,0,5.7,4.87,EMART24,군고구마,70,42,24.81851852,high demand
2025-04-19,Seoul,EMART24_J001,26,3000,0,10.6,1.48,EMART24,군고구마,42,96,24.81851852,average
2025-04-20,Seoul,EMART24_J001,13,3000,0,4.6,0.43,EMART24,군고구마,96,83,24.81851852,low demand
2025-04-21,Seoul,EMART24_J001,21,2500,0,7.1,0.12,EMART24,군고구마,83,62,24.81851852,low demand
2025-04-22,Seoul,EMART24_J001,36,2000,0,13.0,0.01,EMART24,군고구마,62,106,24.81851852,high demand
2025-04-23,Seoul,EMART24_J001,36,2000,1,5.7,1.75,EMART24,군고구마,106,70,24.81851852,high demand
2025-04-24,Seoul,EMART24_J001,26,2000,0,-4.0,0.84,EMART24,군고구마,70,44,24.81851852,average
2025-04-25,Seoul,EMART24_J001,14,2000,0,12.9,3.15,EMART24,군고구마,44,110,24.81851852,low demand
2025-04-26,Seoul,EMART24_J001,22,2000,0,14.8,1.35,EMART24,군고구마,110,88,24.81851852,low demand
2025-04-27,Seoul,EMART24_J001,29,3000,0,16.4,4.59,EMART24,군고구마,88,59,24.81851852,high demand
2025-04-28,Seoul,EMART24_J001,12,3000,0,3.8,2.98,EMART24,군고구마,59,47,24.81851852,low demand
2025-04-29,Seoul,EMART24_J001,21,2000,0,-7.5,3.62,EMART24,군고구마,47,106,24.81851852,low demand
2025-04-30,Seoul,EMART24_J001,24,3000,1,-5.5,1.62,EMART24,군고구마,106,82,24.81851852,average
2025-05-01,Seoul,EMART24_J001,18,2500,0,9.7,3.2,EMART24,군고구마,82,64,24.81851852,low demand
2025-05-02,Seoul,EMART24_J001,33,3000,0,-1.0,0.8,EMART24,군고구마,64,31,24.81851852,high demand
2025-05-03,Seoul,EMART24_J001,22,2000,1,-8.8,1.55,EMART24,군고구마,31,89,24.81851852,low demand
2025-05-04,Seoul,EMART24_J001,33,2000,0,8.9,4.17,EMART24,군고구마,89,56,24.81851852,high demand
2025-05-05,Seoul,EMART24_J001,37,2500,0,10.3,2.13,EMART24,군고구마,56,99,24.81851852,high demand
